url,item_id,title,http_status,content_type,sichtbefund,crop_beschreibung,passt_zum_text
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/niederschlag/04_image5.emf.png,bb3e5789-a5c0-4e43-bb1f-d0f44d0ba935,Niederschlag,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-4-Frage + Ja/Nein + Karoflaeche (im Item strukturiert vorhanden).,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/ohrhaenger/00_image1.emf.png,2b05cadf-4167-4719-a8ce-c2a259604b52,Ohrhänger,200,image/png,text_eingebrannt,"Textblock links und Antwortkasten unten entfernen; Ohrhaenger-Skizze rechts (senkrechter Draht mit 3-cm-Markierung + gleichseitiges Dreieck, 'nicht massstabsgerecht') behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/ohrhaenger/01_image2.emf.png,2b05cadf-4167-4719-a8ce-c2a259604b52,Ohrhänger,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-1-Text + Antwortzeile + Karoflaeche.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/ohrhaenger/02_image3.emf.png,2b05cadf-4167-4719-a8ce-c2a259604b52,Ohrhänger,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-2-Text + Antwortzeile + Karoflaeche.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/parfum/00_image1.emf.png,14dc2b3a-763e-4061-a300-59284e5483d5,Parfum,200,image/png,unbrauchbar,"Die Fotos (Abbildung 1: Parfumflasche, Abbildung 2: Zerstaeuber-Troepfchen) fehlen im Render — nur Stimulustext und die leeren Beschriftungen 'Abbildung 1 / Abbildung 2'. Bilder sind rein illustrativ, Item bleibt ohne sie loesbar.",nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/parfum/01_image2.emf.png,14dc2b3a-763e-4061-a300-59284e5483d5,Parfum,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-1-Text + Antwortzeile.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/parfum/02_image3.emf.png,14dc2b3a-763e-4061-a300-59284e5483d5,Parfum,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-2-Text + Antwortzeile + Karoflaeche.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/passendeschuhe/00_image1.emf.png,84b763bf-3f3e-4b29-ada5-09e5431cf149,Passende Schuhe,200,image/png,text_eingebrannt,"Textblock links entfernen; Balkendiagramm 'Die Schuhe sind...' (zu klein/passend/zu gross, Frauen vs. Maenner, 0-80) behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/passendeschuhe/01_image2.emf.png,84b763bf-3f3e-4b29-ada5-09e5431cf149,Passende Schuhe,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-1-Frage + Ja/Nein + Karoflaeche (Optionen im Item strukturiert vorhanden).,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/passendeschuhe/02_image3.emf.png,84b763bf-3f3e-4b29-ada5-09e5431cf149,Passende Schuhe,200,image/png,unbrauchbar,"Die Kreisdiagramm-Vorlage (Abbildung 2) ist im Render zerstoert: der Kreis fehlt, nur lose Sektorlinien und Beschriftungen. Teil-2-Optionen sind im Item strukturiert vorhanden.",nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/prozentanteilschaetzen/00_image1.emf.png,92f5edd1-e4b9-4ef8-8152-3b60f9f49ab7,Prozentanteil schätzen,200,image/png,unbrauchbar,Die Kreisgrafik mit grau gefaerbtem Anteil fehlt im Render komplett; enthalten sind nur Frage + MC-Optionen (20/30/50/70/80 %) — zugleich die fehlenden Optionen des Items. Ohne Grafik nicht loesbar.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/pyramidenbau/00_image1.emf.png,3197784c-dda0-466e-8397-8bcab73bdc2d,Pyramidenbau,200,image/png,unbrauchbar,Die Abbildungen 1 (Pyramide) und 2 (Netz) fehlen im Render; nur Stimulustext. Ohne die Abbildungen ist das Item kaum loesbar (Anzahl Staebe/Kugeln muss aus den Abbildungen gezaehlt werden — mit Fachwissen Tetraeder aber rekonstruierbar).,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/pyramidenbau/01_image2.emf.png,3197784c-dda0-466e-8397-8bcab73bdc2d,Pyramidenbau,200,image/png,unbrauchbar,Komplett leeres (weisses) Bild — Renderfehler.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/pyramidenbau/02_image3.emf.png,3197784c-dda0-466e-8397-8bcab73bdc2d,Pyramidenbau,200,image/png,unbrauchbar,Nur die Beschriftungen 'Foto: (c) IQB' und 'Abbildung 1 / Abbildung 2' — die Fotos selbst fehlen im Render.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/pyramidenbau/03_image4.emf.png,3197784c-dda0-466e-8397-8bcab73bdc2d,Pyramidenbau,200,image/png,unbrauchbar,Kein Bildinhalt: Frage + Antwortzeilen '... Staebe ... Kugeln'.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/quadernetz/00_image1.emf.png,c8250719-d97b-4b11-91b8-61ad12f481f3,Quadernetz,200,image/png,text_eingebrannt,Einleitungstext oben und ja/nein-Ankreuzspalten entfernen; die vier Netz-Zeichnungen behalten. Die vier Netze sind zugleich die fehlenden Optionen der MC-Matrix.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/quadernetz2/00_image1.emf.png,b3cee0ee-c082-4645-8a0c-a2e84ace4fb4,Quadernetz 2,200,image/png,text_eingebrannt,Frage oben und Ankreuzkaestchen links entfernen; die vier Netz-Zeichnungen behalten. Die vier Netze sind zugleich die fehlenden MC-Optionen.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/quadratimgitter/00_image1.emf.png,df190223-3972-4b6c-a5ae-275d9fe1cae3,Quadrat im Gitter,200,image/png,text_eingebrannt,"Textzeilen oben sowie Frage + Antwortzeile unten entfernen; Gitter (8x8, 1-cm-Legende) mit schraeg einbeschriebenem Quadrat behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rauminhaltvonprismen/00_image1.emf.png,bf03d765-c01b-44a6-ab29-80a21cafc069,Rauminhalt von Prismen,200,image/png,text_eingebrannt,Nur die beiden Koerper-Skizzen oben behalten; Stimulustext und die vier Aussagen-Optionen unten entfernen (sie sind zugleich die fehlenden MC-Optionen und gehoeren in parts/options). Achtung: Hoehenbeschriftungen (16 cm) im Render zeichenweise verwuerfelt.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rauten/00_image1.emf.png,e065bfc7-80c1-497e-93f0-62977e480499,Rauten,200,image/png,text_eingebrannt,"Stimulustext oben entfernen; Koordinatensystem (0-10, 1-cm-Gitter) mit der Geraden g (y=x) und den Rauten A4B4C4D4 und A7B7C7D7 behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rauten/01_image2.emf.png,e065bfc7-80c1-497e-93f0-62977e480499,Rauten,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-1-Frage + Antwortzeile ... cm².,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rauten/02_image3.emf.png,e065bfc7-80c1-497e-93f0-62977e480499,Rauten,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teilaufgabentext (Teil II) + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rauten/03_image4.emf.png,e065bfc7-80c1-497e-93f0-62977e480499,Rauten,200,image/png,unbrauchbar,"Kein Bildinhalt: nur Teilaufgabentext (Teil III, Quadrat) + Antwortkasten.",nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rauten/04_image5.emf.png,e065bfc7-80c1-497e-93f0-62977e480499,Rauten,200,image/png,unbrauchbar,"Keine Grafik: MC-Frage + vier Optionen (0,25x / 0,5x / x / 2x cm²) als Bild — fehlende MC-Optionen des Items, gehoeren strukturiert.",eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rubbellose/00_image1.emf.png,59b7e6f7-e13c-428c-9cca-a6e38d472d73,Rubbellose,200,image/png,text_eingebrannt,"Einleitungstext oben und die (leere) Los-Illustration entfernen; Gewinnplan-Tabelle behalten. Die dekorative Los-Abbildung ist im Render leer geblieben, wird zur Loesung aber nicht benoetigt.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rubbellose/01_image2.emf.png,59b7e6f7-e13c-428c-9cca-a6e38d472d73,Rubbellose,200,image/png,unbrauchbar,"Keine Grafik: Teil-II-MC-Frage + Bruch-Optionen (1/3, 3/25, 1/25, 1/300, 1/7500) als Bild.",eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/rubbellose/02_image3.emf.png,59b7e6f7-e13c-428c-9cca-a6e38d472d73,Rubbellose,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teil-II-Text (Deutschlandfahnen) + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/raeumungsverkauf/00_image1.emf.png,a99b139a-0823-4147-8fed-15a3bb937876,Räumungsverkauf,200,image/png,text_eingebrannt,"Textblock links entfernen; Schild-Grafik 'RAEUMUNGSVERKAUF wegen Geschaeftsaufgabe' mit verstreuten Prozentangaben (Abbildung 1) behalten (leicht degradiert, aber lesbar).",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/raeumungsverkauf/01_image2.emf.png,a99b139a-0823-4147-8fed-15a3bb937876,Räumungsverkauf,200,image/png,text_eingebrannt,"Frage, Ja/Nein-Optionen und Karoflaeche entfernen; Preisschild-Grafik (64 € durchgestrichen, Anhaenger '-25 %', Abbildung 2) behalten. Schildformen im Render leicht zerfallen, Angaben lesbar.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/raeumungsverkauf/02_image3.emf.png,a99b139a-0823-4147-8fed-15a3bb937876,Räumungsverkauf,200,image/png,text_eingebrannt,"Frage, Ja/Nein und Karoflaeche entfernen; Preisangabe (Abbildung 3: 'vorher 120 € / jetzt 69 €') behalten. Der Schild-Rahmen ist im Render verloren, die Zahlen sind lesbar.","eingeschraenkt: Schildgrafik verloren, Kerninfo (120/69 €) als Text vorhanden"
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/schneekristalle/00_image1.emf.png,70b9366b-129d-4198-a6e8-c01a8cc1cba2,Schneekristalle,200,image/png,unbrauchbar,Die eigentliche Schneekristall-Abbildung fehlt im Render — sichtbar sind nur Frage + MC-Optionen (3/4/6/12). Ohne den Kristall sind die Symmetrieachsen nicht zaehlbar.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/schokoladenpreis/00_image1.emf.png,1421bbe8-a433-4925-8b28-1f5eea9f106e,Schokoladenpreis,200,image/png,text_eingebrannt,Einleitungssatz oben und 'Es gibt keine Sonderangebote' unten entfernen; Preistabelle (Preis fuer 100 g) behalten.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/schokoladenpreis/01_image2.emf.png,1421bbe8-a433-4925-8b28-1f5eea9f106e,Schokoladenpreis,200,image/png,text_eingebrannt,"Teil-1-Text oben und Antwortzeile unten abschneiden; Schaubild (Preis in € ueber Menge in g, Ursprungsgerade, Wertepaar 200 g→3,00 € markiert) behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/schokoladenpreis/02_image3.emf.png,1421bbe8-a433-4925-8b28-1f5eea9f106e,Schokoladenpreis,200,image/png,unbrauchbar,Keine Grafik: Teil-2-MC-Frage + Optionen (Dunkle/Weisse/Milch/Gefuellte Schokolade) als Bild.,eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/schrankbreiten/00_image1.emf.png,52cc143f-9097-4f1c-bc6e-e3ed2b5543f7,Schrankbreiten,200,image/png,text_eingebrannt,Einleitungstext unten abschneiden; Abbildung 1 (fuenf Einzelschraenke 30/40/45/50/80 cm) und Abbildung 2 (Kombinationstabelle 70–145 cm) behalten. Zeile '135 =' ist bewusst leer (die zu loesende Aufgabe).,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/schrankbreiten/01_image2.emf.png,52cc143f-9097-4f1c-bc6e-e3ed2b5543f7,Schrankbreiten,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-Text + leere Antworttabelle (Schrankbreite 30/40/45/50/80 cm × Anzahl) — gehoert strukturiert.,eingeschraenkt: Antworttabelle als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/sprechstunde/00_image1.emf.png,f76aa8b5-cf03-40db-9ecf-c9268b028814,Sprechstunde,200,image/png,text_eingebrannt,Einleitungstext oben abschneiden; Strichlisten-Tabelle (Zeit × Maedchen/Jungen) behalten.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/sprechstunde/01_image2.emf.png,f76aa8b5-cf03-40db-9ecf-c9268b028814,Sprechstunde,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teil-I-Text (Maedchen gesamt) + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/sprechstunde/02_image3.emf.png,f76aa8b5-cf03-40db-9ecf-c9268b028814,Sprechstunde,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teil-I-Text (Kinder 10–12 Uhr) + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/steilestrasse/00_image1.emf.png,328d79b5-f355-4472-bb20-555ecdc24efd,Steile Straße,200,image/png,text_eingebrannt,"Einleitungstext oben abschneiden; Abbildung 2 (Steigungsdreieck Ort A/Ort B, 12 m, 100 m, 12 % Gefaelle) behalten. Das Verkehrszeichen (Abbildung 1) ist im Render nicht erschienen, wird aber im Text erklaert.","eingeschraenkt: Verkehrszeichen (Abb. 1) fehlt, Abb. 2 vorhanden"
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/steilestrasse/01_image2.emf.png,328d79b5-f355-4472-bb20-555ecdc24efd,Steile Straße,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teil-II-Text (Meerane 13 %) + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/steilestrasse/02_image3.emf.png,328d79b5-f355-4472-bb20-555ecdc24efd,Steile Straße,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teil-II-Text (Baldwin Street) + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/steilestrasse/03_image4.emf.png,328d79b5-f355-4472-bb20-555ecdc24efd,Steile Straße,200,image/png,text_eingebrannt,Teil-III-Text oben und Antwortzeile/Karoflaeche unten abschneiden; Abbildung 3 (Steigungsdreieck Ort A/Ort B mit Winkel a) behalten.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/streckeimkoordinatenkreuz/00_image1.emf.png,c7947d82-f4c8-4ba9-9113-54545115ed13,Strecke im Koordinatenkreuz,200,image/png,text_eingebrannt,Einleitungssatz oben und leeren Antwortkasten unten abschneiden; Koordinatensystem mit eingezeichneter Strecke AD behalten.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/streckeimkoordinatenkreuz/01_image2.emf.png,c7947d82-f4c8-4ba9-9113-54545115ed13,Strecke im Koordinatenkreuz,200,image/png,unbrauchbar,"Kein Bildinhalt: Teil-Text + Antwortkasten (Koordinaten B, C).",nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/streckeimkoordinatenkreuz/02_image3.emf.png,c7947d82-f4c8-4ba9-9113-54545115ed13,Strecke im Koordinatenkreuz,200,image/png,unbrauchbar,"Kein Bildinhalt: Teil-Text + Antwortkasten (Spiegelpunkte A', D').",nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/streichholzziehen/00_image1.emf.png,11d9377f-8723-40aa-9080-8c8317931219,Streichholzziehen,200,image/png,unbrauchbar,"Keine echte Grafik: Aufgabentext + MC-Optionen (1/5, 1/4, 1/2, 4/5) als Bild. Das referenzierte Foto der Streichhoelzer ist nicht gerendert, wird zur Loesung aber nicht benoetigt.",eingeschraenkt: enthaelt MC-Optionen als Bild; Foto fehlt (nicht loesungsrelevant)
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/saeulenhoehe/00_image1.emf.png,347c2e58-2883-4c97-8e2c-cc776a22ce3f,Säulenhöhe,200,image/png,text_eingebrannt,"Untere Bildunterschrift-Zeile ('Das Diagramm zeigt drei Saeulen …') abschneiden; Saeulendiagramm auf cm-Raster (Hoehen 8, 4, 6 cm) behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/saeulenhoehe/01_image2.emf.png,347c2e58-2883-4c97-8e2c-cc776a22ce3f,Säulenhöhe,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teil-I-Text + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/saeulenhoehe/02_image3.emf.png,347c2e58-2883-4c97-8e2c-cc776a22ce3f,Säulenhöhe,200,image/png,unbrauchbar,Kein Bildinhalt: nur Teil-II-Text + Antwortkasten.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/tankinhalt/00_image1.emf.png,0c0403f1-b0ac-49ba-9667-0eedc16e2c13,Tankinhalt,200,image/png,unbrauchbar,Die Bordcomputer-Anzeige ist nicht gerendert (nur ein Fragment sichtbar); vorhanden sind Einleitungstext und Antwortzeile. Ohne die angezeigten Daten (Verbrauch + Restreichweite) ist das Item nicht loesbar.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/traktor/00_image1.emf.png,486fe554-77ae-4c3c-84f5-52b5701e8767,Traktor,200,image/png,unbrauchbar,"Keine Grafik: nur Einleitungstext + Liste der vier Massstaebe (1:120, 1:87, 1:50, 1:32).",nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/traktor/01_image2.emf.png,486fe554-77ae-4c3c-84f5-52b5701e8767,Traktor,200,image/png,unbrauchbar,"Keine Grafik: MC-Frage + Optionen (1:120, 1:87, 1:50, 1:32) als Bild.",eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/trapezvariation/00_image1.emf.png,0d9ea74f-6354-482d-ae84-c97f102e853a,Trapezvariation,200,image/png,text_eingebrannt,"Text und Formel A=(a+c)·h/2 links abschneiden; Trapez-Skizze ABCD (Grundseite a unten, Parallelseite c oben, Hoehe h) behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/trapezvariation/01_image2.emf.png,0d9ea74f-6354-482d-ae84-c97f102e853a,Trapezvariation,200,image/png,unbrauchbar,Keine Grafik: Teil-II-MC-Frage + vier Optionen (quadriert / verdoppelt / um 2 groesser / nicht beantwortbar) als Bild.,eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/trapezvariation/02_image3.emf.png,0d9ea74f-6354-482d-ae84-c97f102e853a,Trapezvariation,200,image/png,unbrauchbar,Keine Grafik: Teil-III-MC (Ja/Nein) + Begruendungs-Karoflaeche.,eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/unfertigerwuerfel/00_image1.emf.png,b8504059-16dd-4822-966d-65ff94b7b453,Unfertiger Würfel,200,image/png,unbrauchbar,"Die Zeichnung des angefangenen Wuerfels fehlt im Render komplett — nur Einleitungstext sichtbar. Ohne die Zeichnung ist nicht erkennbar, welche Wuerfel schon verbaut sind (nicht loesbar).",nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/unfertigerwuerfel/01_image2.emf.png,b8504059-16dd-4822-966d-65ff94b7b453,Unfertiger Würfel,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-Text + Antwortzeile.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/unfertigerwuerfel/02_image3.emf.png,b8504059-16dd-4822-966d-65ff94b7b453,Unfertiger Würfel,200,image/png,unbrauchbar,Keine Grafik: Teil-II-MC-Frage + Optionen (19/32/38/51) als Bild.,eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/verbindungsstrecken/00_image1.png,8bd8269b-8544-4c91-b29c-b244a014fa06,Verbindungsstrecken,200,image/png,text_eingebrannt,"Dreizeiligen Einleitungstext oben abschneiden; Kreis-Abbildung mit fuenf Punkten A–E und den sechs Verbindungsstrecken zwischen A, B, C, D behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/verbindungsstrecken/01_image2.png,8bd8269b-8544-4c91-b29c-b244a014fa06,Verbindungsstrecken,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-I-Text + Antwortzeile (verweist auf die Zeichnung oben).,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/verbindungsstrecken/02_image3.png,8bd8269b-8544-4c91-b29c-b244a014fa06,Verbindungsstrecken,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-III-Text + Antwortzeile.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/wahl/00_image1.png,3acaf5d2-ed55-4cb1-8906-55683714ce85,Wahl,200,image/png,text_eingebrannt,Einleitungssatz oben abschneiden; Saeulendiagramm 'Wahlergebnisse' behalten.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/wahl/01_image2.png,3acaf5d2-ed55-4cb1-8906-55683714ce85,Wahl,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-I-Text + Antwortzeile (weitere Parteien %).,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/wahl/02_image3.png,3acaf5d2-ed55-4cb1-8906-55683714ce85,Wahl,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-I-Text + Antwortzeile (Waehler Partei A).,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/wahrscheinlicher/00_image1.emf.png,baebdc2c-9cf0-45c1-8de4-2868a1da618a,Wahrscheinlicher,200,image/png,unbrauchbar,Keine Grafik: MC-Frage + zwei Optionen (Sechs wuerfeln / Muenze Kopf) + Begruendungs-Karoflaeche.,eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/werbemarkt/00_image1.emf.png,1f996095-4eca-4a71-9ec1-39594c5002b2,Werbemarkt,200,image/png,text_eingebrannt,Einleitungstext oben abschneiden; Saeulendiagramm Gesamtausgaben Werbung 2010–2015 (in Mrd. €) behalten.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/werbemarkt/01_image2.emf.png,1f996095-4eca-4a71-9ec1-39594c5002b2,Werbemarkt,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-Text + Antwortzeile + Karoflaeche.,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/wettkampfwaehlen/00_image1.emf.png,fa967979-cd33-476d-8562-3dda0ecc076a,Wettkampf wählen,200,image/png,text_eingebrannt,Einleitungstext oben abschneiden; die zwei Abstimmungstabellen (Jungen / Maedchen) behalten.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/wettkampfwaehlen/01_image2.emf.png,fa967979-cd33-476d-8562-3dda0ecc076a,Wettkampf wählen,200,image/png,unbrauchbar,Kein Bildinhalt: Teil-Text + Antwortkasten (Jungen / Maedchen).,nein
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/winkelgamma/00_image1.emf.png,b3de2d20-7304-40e2-9145-2d5ae7565a58,Winkel Gamma,200,image/png,text_eingebrannt,"Einleitungssatz oben abschneiden; Dreiecks-Skizze (C, A, B, M mit Winkeln g1/g2 und Basiswinkeln x) und die acht Argumentationskarten K1–K8 behalten.",ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/winkelmessen/00_image1.emf.png,e41b8357-9848-4941-9bb7-96875d93547a,Winkel messen,200,image/png,text_eingebrannt,Aufgabentext oben und Antwortzeile (a = … °) unten abschneiden; den gezeichneten Winkel a behalten. Wichtig: Fuer die Messung muss der Winkel massstabsgetreu bleiben.,ja
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/winkelwuerfel/00_image1.emf.png,9376d249-38ef-499e-8ae9-a52f343092b8,Winkelwürfel,200,image/png,text_eingebrannt,Einleitungstext oben abschneiden; die fuenf Wurfergebnis-Formen (Nr. 1–5) behalten. Die 3D-Abbildung des Winkelwuerfels ist im Render nicht erschienen (obere Zellreihe leer).,"eingeschraenkt: 3D-Abbildung des Wuerfels fehlt, die fuenf Ergebnis-Formen sind vorhanden"
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/winkelwuerfel/01_image2.emf.png,9376d249-38ef-499e-8ae9-a52f343092b8,Winkelwürfel,200,image/png,unbrauchbar,Keine Grafik: Teil-II-MC (Ergebnis 1 gleichwahrscheinlich mit 2/3/4/5; Ergebnis 5 mit 1/2/3/4) als Bild.,eingeschraenkt: enthaelt MC-Optionen als Bild
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/winkelwuerfel/02_image3.emf.png,9376d249-38ef-499e-8ae9-a52f343092b8,Winkelwürfel,200,image/png,text_eingebrannt,"Teil-II-Text oben abschneiden; Haeufigkeitstabelle (Ergebnis 1–5 mit Formsymbolen, Anzahl bei 1000 Wuerfen) behalten. ACHTUNG Render-Fehler: Die Anzahl fuer Ergebnis 3 ist ueberlagert/unleserlich (korrekt 122, da Summe = 1000).",eingeschraenkt: Anzahl fuer Ergebnis 3 im Render ueberlagert (korrekt 122)
https://ztcppihxqcphlqaguhma.supabase.co/storage/v1/object/public/task-assets/lsa/zahlenwuerfel/00_image1.emf.png,382089bc-fb00-4912-aa51-9503df6d0f9f,Zahlenwürfel,200,image/png,unbrauchbar,"Keine Grafik: nur Einleitungstext. Das Foto des W30-Wuerfels ist nicht gerendert, wird zur Loesung aber nicht benoetigt.",nein
